2016|1|1|10|7|2016-01-10|WN|19393|WN|N951WN|248|10693|1069302|30693|BNA|Nashville  TN|TN|47|Tennessee|54|13232|1323202|30977|MDW|Chicago  IL|IL|17|Illinois|41|1245|1238|-7.0|0.0|0|-1|1200-1259|9.0|1247|1350|7.0|1415|1357|-18.0|0.0|0|-2|1400-1459|0|NULL|0|90.0|79.0|63.0|1.0|395.0|2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|16|6|2016-01-16|UA|19977|UA|N17229|1581|14771|1477102|32457|SFO|San Francisco  CA|CA|6|California|91|12173|1217302|32134|HNL|Honolulu  HI|HI|15|Hawaii|2|740|739|-1.0|0.0|0|-1|0700-0759|14.0|753|1123|10.0|1135|1133|-2.0|0.0|0|-1|1100-1159|0|NULL|0|355.0|354.0|330.0|1.0|2398.0|10|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|4|1|2016-01-04|AA|19805|AA|N555AA|1513|11109|1110902|30189|COS|Colorado Springs  CO|CO|8|Colorado|82|11298|1129804|30194|DFW|Dallas/Fort Worth  TX|TX|48|Texas|74|1605|1559|-6.0|0.0|0|-1|1600-1659|13.0|1612|1833|11.0|1853|1844|-9.0|0.0|0|-1|1800-1859|0|NULL|0|108.0|105.0|81.0|1.0|592.0|3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|7|4|2016-01-07|DL|19790|DL|N929DL|1856|10397|1039705|30397|ATL|Atlanta  GA|GA|13|Georgia|34|13360|1336003|33360|MLB|Melbourne  FL|FL|12|Florida|33|910|909|-1.0|0.0|0|-1|0900-0959|11.0|920|1023|6.0|1035|1029|-6.0|0.0|0|-1|1000-1059|0|NULL|0|85.0|80.0|63.0|1.0|442.0|2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|14|4|2016-01-14|NK|20416|NK|N623NK|193|12266|1226603|31453|IAH|Houston  TX|TX|48|Texas|74|12889|1288903|32211|LAS|Las Vegas  NV|NV|32|Nevada|85|635|633|-2.0|0.0|0|-1|0600-0659|13.0|646|736|6.0|748|742|-6.0|0.0|0|-1|0700-0759|0|NULL|0|193.0|189.0|170.0|1.0|1222.0|5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|1|5|2016-01-01|DL|19790|DL|N913DE|670|12953|1295302|31703|LGA|New York  NY|NY|36|New York|22|10397|1039705|30397|ATL|Atlanta  GA|GA|13|Georgia|34|1700|1705|5.0|5.0|0|0|1700-1759|14.0|1719|1930|7.0|1954|1937|-17.0|0.0|0|-2|1900-1959|0|NULL|0|174.0|152.0|131.0|1.0|762.0|4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|11|1|2016-01-11|WN|19393|WN|N474WN|677|10821|1082103|30852|BWI|Baltimore  MD|MD|24|Maryland|35|11697|1169704|32467|FLL|Fort Lauderdale  FL|FL|12|Florida|33|630|623|-7.0|0.0|0|-1|0600-0659|10.0|633|855|6.0|910|901|-9.0|0.0|0|-1|0900-0959|0|NULL|0|160.0|158.0|142.0|1.0|925.0|4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|3|7|2016-01-03|WN|19393|WN|N250WN|4285|11697|1169704|32467|FLL|Fort Lauderdale  FL|FL|12|Florida|33|10397|1039705|30397|ATL|Atlanta  GA|GA|13|Georgia|34|925|935|10.0|10.0|0|0|0900-0959|11.0|946|1109|5.0|1115|1114|-1.0|0.0|0|-1|1100-1159|0|NULL|0|110.0|99.0|83.0|1.0|581.0|3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|3|7|2016-01-03|WN|19393|WN|N937WN|4208|10693|1069302|30693|BNA|Nashville  TN|TN|47|Tennessee|54|10423|1042302|30423|AUS|Austin  TX|TX|48|Texas|74|750|749|-1.0|0.0|0|-1|0700-0759|8.0|757|947|4.0|1015|951|-24.0|0.0|0|-2|1000-1059|0|NULL|0|145.0|122.0|110.0|1.0|756.0|4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|21|4|2016-01-21|EV|20366|EV|N147PQ|4914|10397|1039705|30397|ATL|Atlanta  GA|GA|13|Georgia|34|11778|1177801|31778|FSM|Fort Smith  AR|AR|5|Arkansas|71|1455|1519|24.0|24.0|1|1|1400-1459|9.0|1528|1554|3.0|1555|1557|2.0|2.0|0|0|1500-1559|0|NULL|0|120.0|98.0|86.0|1.0|579.0|3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|21|4|2016-01-21|OO|20304|OO|N613QX|4621|14747|1474703|30559|SEA|Seattle  WA|WA|53|Washington|93|13486|1348602|33486|MSO|Missoula  MT|MT|30|Montana|84|2155|2147|-8.0|0.0|0|-1|2100-2159|49.0|2236|0|0.0|17|0|0.0|0.0|0|0|0001-0559|1|B|0|82.0|0.0|0.0|1.0|389.0|2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|9|0.0|0.0|0.0|0.0|SEA|14747|1474703|41.0|5.0|5.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|13|3|2016-01-13|AA|19805|AA|N5ETAA|1510|13303|1330303|32467|MIA|Miami  FL|FL|12|Florida|33|12478|1247803|31703|JFK|New York  NY|NY|36|New York|22|900|858|-2.0|0.0|0|-1|0900-0959|11.0|909|1120|4.0|1158|1124|-34.0|0.0|0|-2|1100-1159|0|NULL|0|178.0|146.0|131.0|1.0|1089.0|5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|21|4|2016-01-21|WN|19393|WN|N600WN|2860|10529|1052904|30529|BDL|Hartford  CT|CT|9|Connecticut|11|10821|1082103|30852|BWI|Baltimore  MD|MD|24|Maryland|35|1810|1833|23.0|23.0|1|1|1800-1859|8.0|1841|1933|4.0|1930|1937|7.0|7.0|0|0|1900-1959|0|NULL|0|80.0|64.0|52.0|1.0|283.0|2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|6|3|2016-01-06|NK|20416|NK|N502NK|470|14679|1467903|33570|SAN|San Diego  CA|CA|6|California|91|12889|1288903|32211|LAS|Las Vegas  NV|NV|32|Nevada|85|928|1011|43.0|43.0|1|2|0900-0959|14.0|1025|1122|3.0|1038|1125|47.0|47.0|1|3|1000-1059|0|NULL|0|70.0|74.0|57.0|1.0|258.0|2|0.0|0.0|47.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|6|3|2016-01-06|AA|19805|AA|N4XYAA|1648|15376|1537602|30436|TUS|Tucson  AZ|AZ|4|Arizona|81|11298|1129804|30194|DFW|Dallas/Fort Worth  TX|TX|48|Texas|74|915|909|-6.0|0.0|0|-1|0900-0959|14.0|923|1206|11.0|1226|1217|-9.0|0.0|0|-1|1200-1259|0|NULL|0|131.0|128.0|103.0|1.0|813.0|4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|13|3|2016-01-13|DL|19790|DL|N840DN|549|10397|1039705|30397|ATL|Atlanta  GA|GA|13|Georgia|34|14843|1484304|34819|SJU|San Juan  PR|PR|72|Puerto Rico|3|1740|1740|0.0|0.0|0|0|1700-1759|19.0|1759|2155|4.0|2206|2159|-7.0|0.0|0|-1|2200-2259|0|NULL|0|206.0|199.0|176.0|1.0|1547.0|7|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|15|5|2016-01-15|DL|19790|DL|N910DE|1813|10397|1039705|30397|ATL|Atlanta  GA|GA|13|Georgia|34|12191|1219102|31453|HOU|Houston  TX|TX|48|Texas|74|1455|1450|-5.0|0.0|0|-1|1400-1459|15.0|1505|1551|5.0|1615|1556|-19.0|0.0|0|-2|1600-1659|0|NULL|0|140.0|126.0|106.0|1.0|696.0|3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|6|3|2016-01-06|UA|19977|UA|N449UA|374|12264|1226402|30852|IAD|Washington  DC|VA|51|Virginia|38|13930|1393004|30977|ORD|Chicago  IL|IL|17|Illinois|41|825|828|3.0|3.0|0|0|0800-0859|21.0|849|918|12.0|940|930|-10.0|0.0|0|-1|0900-0959|0|NULL|0|135.0|122.0|89.0|1.0|588.0|3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|29|5|2016-01-29|AA|19805|AA|N3DYAA|1148|11298|1129804|30194|DFW|Dallas/Fort Worth  TX|TX|48|Texas|74|12953|1295302|31703|LGA|New York  NY|NY|36|New York|22|1520|1552|32.0|32.0|1|2|1500-1559|25.0|1617|2013|5.0|1934|2018|44.0|44.0|1|2|1900-1959|0|NULL|0|194.0|206.0|176.0|1.0|1389.0|6|0.0|0.0|33.0|0.0|11.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|26|2|2016-01-26|UA|19977|UA|N33266|229|12264|1226402|30852|IAD|Washington  DC|VA|51|Virginia|38|14679|1467903|33570|SAN|San Diego  CA|CA|6|California|91|850|852|2.0|2.0|0|0|0800-0859|15.0|907|1059|5.0|1140|1104|-36.0|0.0|0|-2|1100-1159|0|NULL|0|350.0|312.0|292.0|1.0|2253.0|10|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|27|3|2016-01-27|B6|20409|B6|N649JB|762|14027|1402702|34027|PBI|West Palm Beach/Palm Beach  FL|FL|12|Florida|33|12953|1295302|31703|LGA|New York  NY|NY|36|New York|22|620|615|-5.0|0.0|0|-1|0600-0659|13.0|628|836|4.0|858|840|-18.0|0.0|0|-2|0800-0859|0|NULL|0|158.0|145.0|128.0|1.0|1035.0|5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|26|2|2016-01-26|EV|20366|EV|N12569|4756|11977|1197702|31977|GRB|Green Bay  WI|WI|55|Wisconsin|45|13930|1393004|30977|ORD|Chicago  IL|IL|17|Illinois|41|1348|1347|-1.0|0.0|0|-1|1300-1359|27.0|1414|1459|11.0|1455|1510|15.0|15.0|1|1|1400-1459|0|NULL|0|67.0|83.0|45.0|1.0|173.0|1|0.0|0.0|15.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|13|3|2016-01-13|NK|20416|NK|N641NK|163|11298|1129804|30194|DFW|Dallas/Fort Worth  TX|TX|48|Texas|74|10397|1039705|30397|ATL|Atlanta  GA|GA|13|Georgia|34|732|747|15.0|15.0|1|1|0700-0759|14.0|801|1038|7.0|1035|1045|10.0|10.0|0|0|1000-1059|0|NULL|0|123.0|118.0|97.0|1.0|731.0|3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|1|5|2016-01-01|OO|20304|OO|N705SK|6364|12266|1226603|31453|IAH|Houston  TX|TX|48|Texas|74|11140|1114005|31140|CRP|Corpus Christi  TX|TX|48|Texas|74|2127|2125|-2.0|0.0|0|-1|2100-2159|11.0|2136|2218|5.0|2227|2223|-4.0|0.0|0|-1|2200-2259|0|NULL|0|60.0|58.0|42.0|1.0|201.0|1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|7|4|2016-01-07|DL|19790|DL|N717JL|1549|10431|1043103|30431|AVL|Asheville  NC|NC|37|North Carolina|36|10397|1039705|30397|ATL|Atlanta  GA|GA|13|Georgia|34|1725|1725|0.0|0.0|0|0|1700-1759|26.0|1751|1831|9.0|1830|1840|10.0|10.0|0|0|1800-1859|0|NULL|0|65.0|75.0|40.0|1.0|164.0|1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|11|1|2016-01-11|WN|19393|WN|N782SA|1720|14908|1490803|32575|SNA|Santa Ana  CA|CA|6|California|91|12889|1288903|32211|LAS|Las Vegas  NV|NV|32|Nevada|85|725|725|0.0|0.0|0|0|0700-0759|16.0|741|826|6.0|830|832|2.0|2.0|0|0|0800-0859|0|NULL|0|65.0|67.0|45.0|1.0|226.0|1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|16|6|2016-01-16|OO|20304|OO|N218AG|3421|14869|1486903|34614|SLC|Salt Lake City  UT|UT|49|Utah|87|14747|1474703|30559|SEA|Seattle  WA|WA|53|Washington|93|1550|1541|-9.0|0.0|0|-1|1500-1559|53.0|1634|1718|6.0|1700|1724|24.0|24.0|1|1|1700-1759|0|NULL|0|130.0|163.0|104.0|1.0|689.0|3|0.0|0.0|24.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|14|4|2016-01-14|WN|19393|WN|N930WN|1452|10821|1082103|30852|BWI|Baltimore  MD|MD|24|Maryland|35|13244|1324402|33244|MEM|Memphis  TN|TN|47|Tennessee|54|1435|1436|1.0|1.0|0|0|1400-1459|12.0|1448|1550|5.0|1605|1555|-10.0|0.0|0|-1|1600-1659|0|NULL|0|150.0|139.0|122.0|1.0|787.0|4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|24|7|2016-01-24|WN|19393|WN|N950WN|1138|14679|1467903|33570|SAN|San Diego  CA|CA|6|California|91|14831|1483103|32457|SJC|San Jose  CA|CA|6|California|91|1610|1607|-3.0|0.0|0|-1|1600-1659|9.0|1616|1722|4.0|1730|1726|-4.0|0.0|0|-1|1700-1759|0|NULL|0|80.0|79.0|66.0|1.0|417.0|2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|3|7|2016-01-03|DL|19790|DL|N987DL|2396|10397|1039705|30397|ATL|Atlanta  GA|GA|13|Georgia|34|14635|1463502|31714|RSW|Fort Myers  FL|FL|12|Florida|33|1510|1508|-2.0|0.0|0|-1|1500-1559|16.0|1524|1644|4.0|1652|1648|-4.0|0.0|0|-1|1600-1659|0|NULL|0|102.0|100.0|80.0|1.0|515.0|3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|4|1|2016-01-04|WN|19393|WN|N949WN|1912|11292|1129202|30325|DEN|Denver  CO|CO|8|Colorado|82|10693|1069302|30693|BNA|Nashville  TN|TN|47|Tennessee|54|1350|1402|12.0|12.0|0|0|1300-1359|10.0|1412|1715|6.0|1710|1721|11.0|11.0|0|0|1700-1759|0|NULL|0|140.0|139.0|123.0|1.0|1014.0|5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|22|5|2016-01-22|NK|20416|NK|N633NK|614|13487|1348702|31650|MSP|Minneapolis  MN|MN|27|Minnesota|63|13930|1393004|30977|ORD|Chicago  IL|IL|17|Illinois|41|1910|1905|-5.0|0.0|0|-1|1900-1959|18.0|1923|2023|57.0|2041|2120|39.0|39.0|1|2|2000-2059|0|NULL|0|91.0|135.0|60.0|1.0|334.0|2|0.0|0.0|39.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|11|1|2016-01-11|WN|19393|WN|N793SA|2592|14683|1468303|33214|SAT|San Antonio  TX|TX|48|Texas|74|11259|1125903|30194|DAL|Dallas  TX|TX|48|Texas|74|1555|1616|21.0|21.0|1|1|1500-1559|7.0|1623|1704|5.0|1655|1709|14.0|14.0|0|0|1600-1659|0|NULL|0|60.0|53.0|41.0|1.0|248.0|1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|6|3|2016-01-06|AS|19930|AS|N611AS|310|14747|1474703|30559|SEA|Seattle  WA|WA|53|Washington|93|14771|1477102|32457|SFO|San Francisco  CA|CA|6|California|91|1635|1725|50.0|50.0|1|3|1600-1659|15.0|1740|1922|5.0|1847|1927|40.0|40.0|1|2|1800-1859|0|NULL|0|132.0|122.0|102.0|1.0|679.0|3|0.0|0.0|40.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|13|3|2016-01-13|DL|19790|DL|N972AT|2392|15304|1530402|33195|TPA|Tampa  FL|FL|12|Florida|33|12953|1295302|31703|LGA|New York  NY|NY|36|New York|22|700|653|-7.0|0.0|0|-1|0700-0759|10.0|703|913|10.0|943|923|-20.0|0.0|0|-2|0900-0959|0|NULL|0|163.0|150.0|130.0|1.0|1010.0|5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|26|2|2016-01-26|OO|20304|OO|N629BR|4530|13342|1334205|33342|MKE|Milwaukee  WI|WI|55|Wisconsin|45|11433|1143302|31295|DTW|Detroit  MI|MI|26|Michigan|43|700|910|130.0|130.0|1|8|0700-0759|13.0|923|1108|7.0|925|1115|110.0|110.0|1|7|0900-0959|0|NULL|0|85.0|65.0|45.0|1.0|237.0|1|110.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|19|2|2016-01-19|DL|19790|DL|N374DA|401|14843|1484304|34819|SJU|San Juan  PR|PR|72|Puerto Rico|3|12478|1247803|31703|JFK|New York  NY|NY|36|New York|22|1250|1249|-1.0|0.0|0|-1|1200-1259|20.0|1309|1545|6.0|1600|1551|-9.0|0.0|0|-1|1600-1659|0|NULL|0|250.0|242.0|216.0|1.0|1598.0|7|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
