-37.811077|145.167318|Nunawading|3131|Vic|540000|unit|26|9|2015|3|1|1|-1|39|2000|614|350|1544|1.1|1368|2.6|null|null|-1|19899|1251|292|942|hospitalDoctor1078|1868|clinic2647|1074|433|1283
-33.8819|151.213826|Surry Hills|2010|NSW|2700000|house|3|9|2016|3|2|1|158|31|2260|1078|580|2687|1.3|2023|1.9|Crown Street Public School|null|-1|1100|736|3|23894|hospital3905|181|GP9851|1|342|253
-37.883642|145.393204|The Patch|3792|Vic|585000|house|9|5|2013|4|2|8|3025|40|1658|675|280|1769|1.2|1513|2.9|null|null|-1|19844|4369|586|12961|hospitalDoctor867|2040|GPDoctor14091|1320|673|1657
-37.797404|144.874905|West Footscray|3012|Vic|273000|villa|3|7|2013|1|1|1|-1|35|1945|526|285|1488|1.2|1382|2.9|null|null|-1|20023|1038|509|1229|hospital3484|1207|clinic3395|65|1454|1395
-38.36732|144.784369|Blairgowrie|3942|Vic|910000|house|30|9|2010|3|1|2|2300|61|1237|542|300|854|1|683|1.9|null|null|-1|19861|46305|263|4933|hospital1874|8789|GPDoctor15508|805|690|4016
-33.882319|151.223314|Paddington|2021|NSW|1350000|house|9|7|2012|3|2|0|-1|34|3467|1324|620|2973|1.1|2511|2|Glenmore Road Public School|null|-1|1107|876|3|24771|hospital2323|330|GPDoctor5470|289|342|680
-37.85153|144.957384|Middle Park|3206|Vic|595000|apartment|25|10|2014|1|1|1|-1|38|3000|1019|426|2343|1.1|1949|2.3|Middle Park Primary School|null|-1|19958|2861|241|1165|hospitalDoctor1439|542|clinic3610|498|1571|2020
-33.741916|150.728242|Werrington Downs|2747|NSW|613000|house|8|8|2016|3|1|2|626|32|2250|695|320|1806|1.1|1750|3|null|null|-1|1251|1974|79|27838|hospitalDoctor1243|1737|clinic8182|1486|1019|937
-37.648672|144.915667|Meadow Heights|3048|Vic|303000|house|5|2|2014|3|1|1|-1|27|1300|286|285|914|1.2|880|3.6|null|null|-1|44817|1648|367|627|hospital2530|475|clinic3506|236|623|1797
-37.817791|145.003406|Richmond|3121|Vic|-1|house|21|9|2015|3|1|2|-1|32|3300|983|301|2349|1.2|1750|1.9|null|null|-1|19907|1107|513|426|hospital4155|247|clinic8750|149|1574|377
-34.037488|151.0798182|Gymea|2227|NSW|554000|villa|7|20|2012|2|1|1|-1|43|2533|646|420|1567|1.1|1489|2.8|Gymea Bay Public School|null|-1|1347|590|3|22010|hospital1851|59|clinic8094|459|415|1828
-33.906858|151.081338|Belfield|2191|NSW|1300000|house|5|13|2010|5|3|4|-1|34|2160|490|390|1449|1.2|1102|3.1|Belmore North Public School|null|-1|1397|1320|3|12368|hospitalDoctor4076|1646|GPDoctor14775|435|442|2147
-33.9707489|151.1219177|Carlton|2218|NSW|405000|apartment|5|1|2009|2|1|2|-1|35|2167|796|390|1692|1.3|1342|2.2|Carlton South Public School|null|-1|1337|355|3|19102|hospital1981|673|GPDoctor10423|191|836|1382
-37.7661|144.950136|Brunswick|3056|Vic|680000|apartment|22|11|2016|3|2|1|-1|29|2058|932|375|2193|1.1|1717|2|null|null|-1|19968|850|363|697|hospitalDoctor3778|618|GPDoctor13533|555|1605|695
-37.88868713|145.0301361|Caulfield South|3162|Vic|382000|apartment|31|8|2009|2|1|1|-1|38|3000|660|326|1863|1.1|1266|2.3|Caulfield South Primary School|null|-1|19942|1067|327|869|hospital2566|1372|clinic2795|82|639|954
-37.910476|144.777476|Point Cook|3030|Vic|-1|house|1|3|2016|4|2|2|-1|30|2700|1017|326|2228|1|2224|2.5|null|null|-1|19924|5094|580|2677|hospitalDoctor608|5040|GPDoctor19312|2638|1579|2679
-31.870692|152.690027|Harrington|2427|NSW|345000|house|4|17|2012|3|1|4|-1|52|867|357|200|727|1.1|586|2|null|null|-1|55037|22365|3|275011|hospital1730|22680|GPDoctor20150|16|1143|14854
-34.107268|141.915864|Wentworth|2648|NSW|283000|unitblock|10|16|2015|6|3|3|-1|51|1030|386|140|850|1.1|712|2.3|null|null|-1|55004|211319|23|295779|hospital2168|21512|GPDoctor10530|356|555|23310
-38.20415|145.238427|Pearcedale|3912|Vic|415000|house|20|6|2011|3|2|2|-1|34|1517|565|260|1576|1.1|1397|2.9|null|null|-1|19832|7681|538|7000|hospitalDoctor1442|5737|clinic8808|120|1534|6946
-37.712075|145.000998|Reservoir|3073|Vic|-1|unit|26|4|2012|2|1|1|-1|33|1980|520|261|1216|1.2|1045|2.3|null|null|-1|20010|751|501|2779|hospital1866|663|GPDoctor20613|499|1573|632
-33.512536|151.317865|Umina Beach|2257|NSW|470000|house|1|22|2016|3|2|2|-1|41|2015|472|260|1277|1.1|951|2.4|null|null|-1|1135|3093|3|51886|hospital2009|1600|GPDoctor13982|877|1199|917
-33.769392|150.836173|Rooty Hill|2766|NSW|350000|house|5|29|2012|3|1|2|563|38|1400|431|345|1308|1.1|1170|3|null|null|-1|1247|818|3|15601|hospitalDoctor635|705|GPDoctor16343|588|1126|1440
-35.349507|150.477259|Ulladulla|2539|NSW|930000|house|11|18|2014|5|2|3|809|50|1134|403|260|892|1.1|761|2|null|null|-1|1389|56449|193|112670|hospitalDoctor1246|885|clinicDoctor109|885|1198|1080
-34.2025842|142.1571372|Mildura|3500|Vic|-1|house|14|9|2013|3|1|2|-1|35|975|358|150|850|1.2|726|2.5|null|null|-1|15351|441189|570|438375|hospital1756|2189|GPDoctor15234|1066|555|1759
-33.833426|151.132092|Gladesville|2111|NSW|1940000|house|4|9|2009|4|3|2|1005|37|3000|823|660|2547|1.1|2250|3|null|Epping Boys High School|79|1428|4398|3|16766|hospitalDoctor512|576|clinic7940|400|1063|459
-30.34487|153.083881|Boambee East|2452|NSW|276000|unit|2|28|2014|3|1|1|299|41|867|491|270|974|1|817|2.4|null|null|-1|55065|2075|158|270087|hospital2072|3194|GP9737|1160|1189|1245
-37.86304855|145.2227173|Wantirna|3152|Vic|435000|house|15|1|2009|4|2|2|695|37|1679|604|351|1639|1|1424|3|null|null|-1|19871|4312|617|1557|hospital1698|1552|clinic4316|853|1531|1798
-33.93054581|151.0757752|Roselands|2196|NSW|425000|house|7|11|2008|4|2|0|505|36|2000|529|290|1292|1.3|1281|3|McCallums Hill Public School|null|-1|1399|1157|3|13064|hospitalDoctor4297|2413|GPDoctor11671|619|1160|709
-37.774772|145.024354|Fairfield|3078|Vic|1360000|house|12|2|2014|5|3|2|485|33|1993|854|265|1892|1.1|1687|2.8|null|null|-1|19931|728|380|1671|hospitalDoctor1114|802|GPDoctor14393|671|455|1602
-37.870989|144.979577|St Kilda|3182|Vic|1500000|house|20|2|2015|3|1|1|-1|36|4333|973|411|2175|1.2|2017|2.3|St Kilda Primary School|null|-1|19956|1234|255|238|hospitalDoctor948|1245|GPDoctor13479|68|55|288
-37.786017|144.95843|Parkville|3052|Vic|700000|apartment|28|11|2015|2|1|1|-1|24|2140|281|326|1833|1.2|1135|2|null|null|-1|19970|760|358|1204|hospital72|334|GPDoctor11847|67|500|1159
-37.572286|144.698301|Sunbury|3429|Vic|412000|house|23|11|2014|3|2|2|683|38|1733|691|231|1625|1|1448|2.5|null|null|-1|15351|2667|571|2852|hospitalDoctor1150|4616|GPDoctor1116|2313|229|2685
-33.918862|151.232858|Kingsford|2032|NSW|1270000|house|4|1|2010|3|1|1|-1|33|2900|468|310|1963|1.1|1421|2.6|Rainbow Street Public School|null|-1|1109|3358|3|26204|hospital2342|346|clinic4270|441|1154|746
-33.751763|150.916957|Blacktown|2148|NSW|550000|house|12|16|2013|5|3|3|-1|38|1733|528|263|1100|1.2|968|2.5|Lynwood Park Public School|null|-1|1236|1667|3|13471|hospitalDoctor716|1179|GPDoctor5346|1633|76|1091
-37.648073|145.044997|Epping|3076|Vic|331000|house|4|9|2013|4|2|2|-1|28|1600|530|322|1270|1.1|1274|3.5|null|null|-1|20005|1395|559|439|hospitalDoctor4168|1800|GPDoctor17851|386|610|2482
-33.660073|151.117803|Mount Colah|2079|NSW|-1|house|8|27|2012|4|3|3|998|37|2600|787|150|2656|1.1|2683|3.1|Mount Colah Public School|null|-1|1129|1276|3|27617|hospital2175|4309|GPDoctor18648|3336|995|3287
-33.714557|150.910737|The Ponds|2769|NSW|850000|house|12|9|2014|4|2|2|574|30|3250|1049|600|2523|1|2542|3.3|John Palmer Public School|null|-1|1237|2678|3|17623|hospitalDoctor1002|960|GPDoctor11940|683|729|948
-34.049943|151.152949|Cronulla|2230|NSW|443000|apartment|3|15|2013|2|1|1|-1|33|1950|920|350|1826|1.2|1401|1.8|Cronulla Public School|null|-1|1351|687|3|27177|hospital2339|3798|GPDoctor13924|129|487|441
-33.083417|151.630486|Swansea|2281|NSW|640000|house|11|8|2016|3|1|2|487|43|1755|354|285|850|1.1|850|2.4|null|null|-1|1150|11368|3|107457|hospital1486|6725|GPDoctor1446|869|140|837
-33.816532|151.1548112|Lane Cove|2066|NSW|740000|apartment|2|8|2011|3|2|2|-1|40|3634|1081|599|2833|1.1|2538|2.9|Lane Cove West Public School|null|-1|1428|2925|3|19293|hospitalDoctor4157|974|GPDoctor1520|269|1098|1219
-38.191791|145.108312|Mount Eliza|3930|Vic|756000|house|30|10|2014|4|2|2|-1|42|1354|811|650|2150|1|2365|3.1|null|null|-1|19836|5197|597|4016|hospital3043|3205|GPDoctor10857|1271|489|1838
-34.296482|146.033181|Griffith|2680|NSW|290000|house|12|7|2012|4|2|3|-1|27|1051|584|235|1468|1.2|1208|3|null|null|-1|55011|1715|583|217064|hospital3836|1582|GPDoctor12862|1314|545|1544
-30.277745|153.105352|Coffs Harbour|2450|NSW|329000|house|12|5|2013|4|2|1|805|46|1721|461|270|1302|1.1|1222|2.5|null|null|-1|55060|4443|158|262442|hospital1473|418|GPDoctor11132|1955|445|2347
-38.179143|146.25581|Moe|3825|Vic|190000|house|3|1|2012|4|1|2|950|41|820|374|120|875|1.1|521|2.1|null|null|-1|19880|68207|400|66804|hospitalDoctor1377|9395|clinic2976|438|1551|665
-33.625486|150.298168|Blackheath|2785|NSW|595000|house|12|7|2015|3|2|2|1182|44|2167|513|230|1055|1|809|2.2|null|null|-1|1270|1574|42|61601|hospital1501|9077|clinic7772|1624|1087|9910
-37.684982|145.009388|Thomastown|3074|Vic|310000|unit|25|5|2015|2|1|1|-1|34|1560|372|270|773|1.2|814|2.6|null|null|-1|20007|672|590|3469|hospital2350|3306|GPDoctor2470|633|647|1470
-31.883397|152.662924|Harrington|2427|NSW|400000|townhouse|8|28|2012|3|3|2|-1|60|1733|385|321|797|1|782|2.2|null|null|-1|55037|19617|3|272374|hospital1730|19909|GPDoctor20150|2914|1143|12119
-33.919151|151.143749|Marrickville|2204|NSW|626000|apartment|3|19|2014|2|2|1|-1|36|2500|734|350|2152|1.2|1903|2.7|Marrickville West Public School|null|-1|1393|930|3|18261|hospitalDoctor3834|1681|GPDoctor11166|902|359|670
-33.982446|151.126995|Kogarah Bay|2217|NSW|600000|house|2|18|2011|2|1|1|-1|41|2700|705|250|2094|1.1|1796|2.9|null|Blakehurst High School|205|1337|1594|3|20267|hospital2552|1141|clinic7569|726|1153|1900
-38.145326|145.941428|Warragul|3820|Vic|285000|house|2|9|2016|3|1|2|625|37|1517|543|223|1163|1.1|940|2.5|null|null|-1|19880|40468|400|39126|hospital2383|3266|GPDoctor11630|1773|403|1900
-34.025752|151.056162|Sutherland|2232|NSW|666000|house|12|14|2013|3|1|1|725|40|2724|679|350|2112|1.1|1286|2.7|Jannali Public School|null|-1|1345|674|3|19795|hospitalDoctor1197|825|clinic4079|632|1176|860
-33.25682449|151.5130005|Gorokan|2263|NSW|-1|villa|9|30|2009|2|1|1|5140|51|1625|362|231|728|1.1|568|2|null|null|-1|1146|6068|3|85433|hospital2395|2947|clinic7966|203|1096|1949
-38.039091|145.277107|Hampton Park|3976|Vic|332000|house|12|2|2014|3|2|1|546|29|1382|466|304|1239|1.1|1203|3.5|null|null|-1|19885|2460|333|1168|hospital1543|2731|GPDoctor17347|1149|1520|1136
-37.585463|144.925994|Craigieburn|3064|Vic|385000|house|1|9|2010|3|2|2|-1|32|1993|661|360|2014|1.1|1833|3.5|null|null|-1|40221|2375|566|1264|hospitalDoctor560|623|clinicDoctor2177|623|1483|1200
-37.763576|145.088152|Bulleen|3105|Vic|1100000|residential land|29|11|2014|0|0|0|724|43|1587|447|335|1239|1.1|1053|2.4|null|null|-1|19936|3007|364|414|hospitalDoctor403|328|GPDoctor2970|328|1459|403
-33.93448|151.24503|Maroubra|2035|NSW|1340000|house|4|4|2014|3|1|2|-1|40|3467|751|515|2349|1.1|1849|2.7|Maroubra Bay Public School|null|-1|1109|4782|3|27709|hospitalDoctor553|784|GPDoctor20692|713|1116|943
-37.842811|145.006378|Toorak|3142|Vic|4700000|house|6|5|2016|5|3|2|860|41|2200|1085|420|2250|1.1|1779|1.8|null|null|-1|19947|421|394|981|hospitalDoctor338|240|GPDoctor10554|212|357|319
-37.83821|145.011025|Toorak|3142|Vic|-1|apartment|25|8|2016|3|3|2|-1|54|3117|1052|440|2312|1.1|1809|1.9|null|null|-1|19947|1054|394|1267|hospital4232|258|clinic2267|258|357|341
-33.860687|151.039054|Lidcombe|2141|NSW|376000|apartment|12|5|2012|2|1|1|-1|30|1733|517|360|1133|1.6|1125|3|Auburn Public School|null|-1|1218|656|3|7758|hospital1458|545|clinic8289|580|719|1344
-37.932352|145.055301|Bentleigh East|3165|Vic|685000|house|14|10|2010|4|1|2|-1|38|2300|591|360|1662|1.1|1487|2.6|null|null|-1|19937|1643|246|1868|hospital3032|1525|clinic2167|395|384|1837
-33.803496|151.28959|Manly|2095|NSW|1680000|apartment|7|13|2016|2|1|2|-1|36|3400|1335|628|2947|1.2|2517|2|Manly Village Public School|null|-1|1107|10065|3|31695|hospitalDoctor4055|501|GPDoctor10920|501|1112|581
-38.089554|144.366101|Norlane|3214|Vic|190000|house|8|11|2011|4|1|1|750|37|953|355|185|729|1.1|556|2.2|null|null|-1|19921|33409|630|931|hospital2096|6823|clinic2915|996|1481|1758
-32.152097|150.369616|Merriwa|2329|NSW|385000|house|9|22|2016|3|2|3|10117|41|1517|418|135|1116|1.1|984|2.6|null|null|-1|55005|61538|3|198588|hospital1754|1617|GPDoctor19631|1838|1165|48170
-34.026033|150.739306|Harrington Park|2567|NSW|665000|house|4|22|2015|4|2|2|544|31|2817|879|550|2250|1|2312|3.4|null|null|-1|1297|7391|42|1791|hospital1129|1598|GPDoctor16192|624|1076|560
-37.712178|144.799944|Taylors Lakes|3038|Vic|418000|house|24|2|2014|4|1|2|-1|36|1605|559|326|1531|1.1|1463|3.3|null|null|-1|20001|1978|567|1076|hospitalDoctor1410|3184|clinicDoctor1015|331|681|1104
-37.926689|145.065547|Bentleigh East|3165|Vic|910000|house|13|10|2014|3|2|2|611|42|2334|581|420|1793|1|1537|2.6|null|null|-1|19872|3187|246|2260|hospital3032|517|GPDoctor10711|520|751|1649
-33.116704|151.563101|Sunshine|2264|NSW|425000|house|10|5|2016|3|1|1|-1|45|1700|518|250|1100|1.1|978|2.4|null|null|-1|1149|6858|3|100842|hospital1768|7411|GPDoctor13953|3124|1012|2975
-33.93573761|151.1261597|Bardwell Park|2207|NSW|975000|house|12|8|2008|5|2|1|-1|43|3500|456|420|1750|1.1|1650|3.5|Bexley North Public School|null|-1|1410|494|3|17430|hospital1696|2400|clinic7387|461|1046|1084
-38.154803|144.361591|Geelong|3220|Vic|-1|unitblock|27|3|2015|5|4|4|-1|35|1625|738|340|1774|1.1|1303|2|null|null|-1|19921|38677|594|727|hospital2096|494|GPDoctor11747|252|1510|958
-37.879003|144.772244|Altona Meadows|3028|Vic|430000|house|26|10|2010|3|2|2|-1|36|1517|671|275|1338|1.1|1183|2.6|null|null|-1|19924|1705|366|643|hospitalDoctor608|2470|clinic8643|724|1591|716
-34.199905|142.175007|Mildura|3500|Vic|138000|house|30|1|2015|3|1|0|-1|18|1092|276|130|519|1.3|497|3.4|null|null|-1|15351|440603|570|437688|hospital1756|3149|GPDoctor10811|1800|507|2140
-36.347434|143.6903053|Wedderburn|3518|Vic|-1|residential land|18|2|2013|0|0|0|80937|-1|-1|-1|-1|-1|-1|-1|-1|null|null|-1|15351|165110|368|174833|hospital1507|26471|clinic3300|10506|842|71241
-37.886957|145.275165|Ferntree Gully|3156|Vic|700000|house|25|10|2016|3|1|3|-1|36|1733|538|310|1375|1.1|1213|2.7|null|null|-1|19868|1857|506|415|hospitalDoctor1067|2064|clinic3646|393|1504|366
-33.808155|150.796156|Erskine Park|2759|NSW|950000|house|11|3|2015|5|3|3|600|34|2000|815|400|2515|1.1|2272|3.2|null|null|-1|1248|4831|79|18387|hospitalDoctor630|786|clinic7853|632|104|1584
-37.898791|144.742814|Point Cook|3030|Vic|460000|house|22|9|2015|4|2|2|606|33|2383|621|320|1539|1|1382|2.9|null|null|-1|46468|3242|580|987|hospitalDoctor3726|1773|GPDoctor19312|1049|1579|964
-30.224735|153.020517|Coramba|2450|NSW|325000|house|1|20|2015|3|2|2|1514|-1|-1|-1|-1|-1|-1|-1|-1|null|null|-1|55060|14462|158|257591|hospital1473|9661|GPDoctor11132|11544|445|12093
-37.815179|145.334311|Montrose|3765|Vic|480000|house|30|9|2015|3|1|0|862|37|1950|565|251|1899|1|1181|2.7|null|null|-1|19877|3894|586|3766|hospitalDoctor472|4096|clinic8358|966|685|2432
-33.58037|150.712106|North Richmond|2754|NSW|600000|house|7|27|2015|3|1|6|1319|34|1647|560|305|1315|1.1|1217|2.7|null|null|-1|1245|4283|3|39177|hospital1920|1566|GPDoctor12076|570|1137|848
-33.368049|151.448034|Tumbi Umbi|2261|NSW|520000|house|5|30|2012|4|3|2|-1|36|2167|592|340|1488|1|1343|3|null|null|-1|1144|7172|3|71970|hospital1490|3570|GP9543|1250|1090|1271
-34.500172|150.426168|Burradoo|2576|NSW|720000|house|5|10|2014|4|2|2|4654|50|2167|620|620|1769|1|1451|2.7|null|null|-1|1306|2597|26|58352|hospital1509|1721|GP9786|2062|321|2233
-33.756226|150.974414|Baulkham Hills|2153|NSW|890000|house|4|28|2014|3|1|2|992|35|2315|603|115|1613|1.1|1981|3.4|Jasper Road Public School|null|-1|1233|4051|3|12614|hospital2347|1479|GPDoctor18404|795|1003|1592
-38.101492|145.26071|Cranbourne|3977|Vic|-1|house|29|7|2013|5|3|1|-1|28|1560|611|275|1316|1.1|1279|3|null|null|-1|19886|1754|661|2057|hospitalDoctor3964|2713|clinicDoctor1102|410|1485|437
-37.552282|143.850987|Ballarat Central|3350|Vic|270000|house|8|1|2014|2|1|1|-1|39|1300|669|185|1519|1.1|1320|2.4|null|null|-1|19921|81057|639|73170|hospital1915|632|clinic2583|611|451|1661
-38.359729|144.914746|Rosebud|3939|Vic|376000|house|22|2|2016|3|1|7|626|46|1018|435|260|900|1.1|722|2|null|null|-1|19855|30368|362|2044|hospitalDoctor535|1601|GPDoctor20310|612|513|756
-37.84637833|145.0438538|Hawthorn East|3123|Vic|850000|house|8|5|2009|3|2|2|-1|34|2912|833|645|2125|1|1874|2.3|Auburn South Primary School|null|-1|19911|380|395|146|hospitalDoctor938|228|clinicDoctor1519|228|1600|143
-32.27692|150.888068|Muswellbrook|2333|NSW|100000|residential land|11|26|2010|0|0|0|834|31|1517|537|255|1677|1.1|1387|2.7|null|null|-1|1191|1084|3|177148|hospital1789|1775|clinic8397|940|1174|1009
-33.884905|151.172194|Annandale|2038|NSW|890000|apartment|7|15|2015|2|1|1|-1|35|2773|1246|428|2687|1.3|2071|1.9|Annandale Public School|null|-1|1213|1313|3|20085|hospitalDoctor1047|246|clinic9238|61|1101|1303
-37.767933|144.964346|Brunswick|3056|Vic|600000|house|11|12|2010|2|1|1|-1|31|2150|803|380|1611|1.3|1461|2.2|null|null|-1|19968|419|471|859|hospital1521|1432|GPDoctor11455|244|273|434
-37.756648|144.866156|Avondale Heights|3034|Vic|750000|house|3|12|2016|3|1|2|540|46|1894|489|305|1228|1.1|1057|2.6|null|null|-1|20021|4597|384|866|hospitalDoctor3873|3263|clinic3608|592|866|896
-37.757085|145.050455|Heidelberg Heights|3081|Vic|-1|house|15|3|2010|3|1|1|-1|38|1733|806|311|1874|1.1|1362|2.1|null|null|-1|19934|785|380|1465|hospital2045|810|clinic3847|441|1524|1468
-37.912448|145.071618|Bentleigh East|3165|Vic|600000|house|17|3|2012|3|1|1|-1|43|1700|558|280|1720|1.1|1562|2.7|Coatesville Primary School|null|-1|19917|1987|685|2096|hospitalDoctor826|436|clinic2289|436|751|1497
-36.13549805|144.7351685|Echuca|3564|Vic|-1|house|20|5|2008|2|1|1|-1|41|867|475|200|1125|1.1|959|2.3|null|null|-1|15351|160572|570|143633|hospital2676|1262|clinic2974|1235|1496|1368
-32.076033|152.363115|Nabiac|2312|NSW|398000|mixed farming|6|13|2012|3|1|4|161874|44|1950|387|220|930|1.1|789|2.5|null|null|-1|55037|20858|3|238747|hospital1540|18999|GPDoctor18053|3063|708|16981
-32.995281|151.5796|Blackalls Park|2283|NSW|375000|house|7|21|2016|3|1|2|575|35|1300|553|291|1333|1.1|1183|2.7|null|null|-1|1151|1091|3|113092|hospital1966|2527|clinic7442|833|1190|2444
-37.853345|145.117038|Burwood|3125|Vic|982000|house|11|12|2014|3|1|2|-1|28|1083|307|350|1458|1.1|715|2.8|null|null|-1|19840|2294|262|1372|hospitalDoctor720|891|clinic2635|311|346|1525
-33.894017|151.18064|Newtown|2042|NSW|920000|terrace|4|5|2011|4|1|0|-1|33|2909|951|430|2374|1.2|1983|2.1|Newtown North Public School|null|-1|1214|435|3|20973|hospital1134|291|GPDoctor13274|107|189|513
-37.070003|149.905428|Eden|2551|NSW|300000|residential land|8|21|2014|0|0|0|1375|53|1965|554|213|1083|1|903|2|null|null|-1|55027|201537|201|193652|hospital1832|15466|clinic2940|2091|1048|687
-33.107095|151.53108|Bonnells Bay|2264|NSW|370000|house|8|21|2012|4|2|2|576|45|1300|491|265|1029|1.1|914|2.4|null|null|-1|1149|3833|3|100117|hospital1768|4427|GP9368|828|1012|423
-33.672765|150.927247|Rouse Hill|2155|NSW|1000000|house|8|6|2015|4|2|2|-1|30|2817|850|530|2107|1|2205|3.4|Rouse Hill Public School|null|-1|1238|6049|3|21934|hospital4222|5410|GPDoctor8339|996|21|1950
-38.105138|145.201402|Skye|3977|Vic|497000|house|4|3|2016|4|2|2|-1|31|1996|655|369|1676|1.1|1539|3.6|null|null|-1|45793|6769|539|1498|hospitalDoctor3995|712|GPDoctor10192|712|1469|1358
-33.268579|149.083127|Orange|2800|NSW|343000|house|3|18|2015|5|2|2|930|37|1710|433|200|1420|1.1|1087|2.3|null|null|-1|55023|2802|42|175677|hospital1829|1815|GPDoctor12543|1591|1144|2191
-37.02449116|147.2395821|Dinner Plain|3898|Vic|295000|house|10|12|2016|3|1|1|269|35|1408|806|340|1583|1.1|1446|2|null|null|-1|19880|194161|584|105221|hospital1773|31834|GPDoctor12836|18325|492|41411
-33.797743|150.916983|Prospect|2148|NSW|530000|house|4|29|2014|3|1|4|560|34|2167|582|330|1570|1.1|1382|3|Shelley Public School|null|-1|1234|3154|3|8645|hospital2051|2497|GPDoctor2280|1108|310|1115
-33.6057148|150.8250693|Windsor|2756|NSW|531000|house|6|12|2012|3|2|3|955|40|1536|521|160|1218|1.1|1125|2.4|null|null|-1|1242|1576|3|31629|hospitalDoctor937|446|GPDoctor11103|255|418|332
-37.556866|143.78721|Alfredton|3350|Vic|-1|house|11|3|2011|4|2|2|-1|28|1806|852|335|1868|1|1768|3|null|null|-1|19921|85802|633|76402|hospital3446|5292|GPDoctor14306|2541|784|1489
-38.174585|144.34531|Belmont|3216|Vic|350000|unit|15|12|2012|2|2|1|-1|41|1343|469|200|1116|1.1|771|2|null|null|-1|19921|41261|610|638|hospitalDoctor4120|2354|GPDoctor11515|126|1446|224
-35.229123|150.446192|Fishermans Paradise|2539|NSW|285000|house|8|23|2014|4|2|2|-1|48|1145|350|180|780|1.1|611|2.2|null|null|-1|1389|44333|26|132361|hospital1757|9876|clinic8337|9723|1198|14555
-33.9015364|151.2044709|Waterloo|2017|NSW|630000|apartment|10|10|2013|2|2|1|-1|30|2479|1121|510|2547|1.3|2021|1.9|Alexandria Park Community School|Alexandria Park Community School|-1|1329|529|3|23272|hospitalDoctor1033|191|GPDoctor11897|295|236|773
-33.472759|151.344006|Saratoga|2251|NSW|390000|house|10|25|2013|3|1|1|-1|51|2253|542|303|1350|1|1166|2.6|null|null|-1|1135|2331|3|56840|hospital1516|3244|clinic8192|2354|905|2271
